Time,V(1),V(2),V(3),I(C1),I(L1),I(R1),I(V1)
0.000757000000000012,-4.99516467339061,-4.10133635282378,3.01582334702593,-0.0893828320566792,-0.0893828320566831,-0.0893828320566832,0.0893828320566832
0.000758000000000012,-4.99368478303007,-4.09275689150362,3.00681406811067,-0.0900927891526404,-0.0900927891526446,-0.0900927891526446,0.0900927891526446
0.000759000000000012,-4.99200775054485,-4.08399812691961,2.99773397187442,-0.0908009623625228,-0.090800962362524,-0.090800962362524,0.090800962362524
0.000760000000000012,-4.99013364214133,-4.07506037490199,2.98858323920202,-0.0915073267239341,-0.0915073267239344,-0.0915073267239344,0.0915073267239344
0.000761000000000012,-4.9880625318061,-4.06594395855473,2.97936205346951,-0.0922118573251351,-0.0922118573251368,-0.0922118573251369,0.0922118573251369
0.000762000000000012,-4.98579450130304,-4.05664920824289,2.97007060053891,-0.0929145293060119,-0.092914529306015,-0.092914529306015,0.0929145293060151
0.000763000000000012,-4.98332964017012,-4.04717646157963,2.96070906875301,-0.0936153178590438,-0.0936153178590483,-0.0936153178590484,0.0936153178590484
0.000764000000000012,-4.98066804571583,-4.037526063413,2.95127764892998,-0.0943141982302764,-0.0943141982302826,-0.0943141982302826,0.0943141982302825
0.000765000000000012,-4.97780982301536,-4.02769836581237,2.94177653435795,-0.0950111457202985,-0.0950111457202996,-0.0950111457202996,0.0950111457202996
0.000766000000000012,-4.97475508490646,-4.01769372805462,2.93220592078943,-0.0957061356851829,-0.095706135685184,-0.0957061356851841,0.0957061356851841
0.000767000000000012,-4.97150395198495,-4.00751251661007,2.92256600643568,-0.0963991435374867,-0.0963991435374886,-0.0963991435374885,0.0963991435374886
0.000768000000000012,-4.9680565526,-3.99715510512802,2.91285699196096,-0.0970901447471961,-0.0970901447471975,-0.0970901447471975,0.0970901447471976
0.000769000000000012,-4.96441302284902,-3.98662187442215,2.90307908047669,-0.0977791148426865,-0.0977791148426874,-0.0977791148426874,0.0977791148426874
0.000770000000000012,-4.96057350657234,-3.97591321245548,2.89323247753552,-0.0984660294116857,-0.0984660294116865,-0.0984660294116865,0.0984660294116865
0.000771000000000012,-4.95653815534748,-3.96502951432517,2.8833173911253,-0.0991508641022287,-0.0991508641022315,-0.0991508641022315,0.0991508641022316
0.000772000000000012,-4.9523071284832,-3.95397118224698,2.87333403166294,-0.0998335946236217,-0.0998335946236225,-0.0998335946236226,0.0998335946236226
0.000773000000000012,-4.9478805930132,-3.94273862553945,2.8632826119882,-0.10051419674737,-0.100514196747375,-0.100514196747375,0.100514196747375
0.000774000000000012,-4.94325872368951,-3.93133226060779,2.85316334735739,-0.101192646308168,-0.101192646308172,-0.101192646308172,0.101192646308172
0.000775000000000012,-4.93844170297563,-3.91975251092755,2.8429764554369,-0.101868919204806,-0.101868919204808,-0.101868919204808,0.101868919204808
0.000776000000000012,-4.93342972103928,-3.90799980702787,2.83272215629679,-0.102542991401138,-0.102542991401141,-0.102542991401141,0.102542991401141
0.000777000000000012,-4.92822297574492,-3.89607458647464,2.82240067240409,-0.103214838927026,-0.103214838927029,-0.103214838927029,0.103214838927029
0.000778000000000012,-4.92282167264596,-3.8839772938532,2.81201222861616,-0.103884437879271,-0.103884437879276,-0.103884437879276,0.103884437879276
0.000779000000000012,-4.91722602497658,-3.8717083807509,2.8015570521739,-0.104551764422567,-0.104551764422568,-0.104551764422568,0.104551764422568
0.000780000000000012,-4.91143625364337,-3.85926830573926,2.79103537269486,-0.105216794790408,-0.105216794790411,-0.105216794790412,0.105216794790412
0.000781000000000012,-4.90545258721659,-3.84665753435596,2.78044742216626,-0.105879505286057,-0.105879505286064,-0.105879505286064,0.105879505286064
0.000782000000000013,-4.89927526192116,-3.83387653908649,2.76979343493791,-0.106539872283462,-0.106539872283466,-0.106539872283466,0.106539872283466
0.000783000000000013,-4.89290452162728,-3.82092579934556,2.75907364771509,-0.107197872228171,-0.107197872228172,-0.107197872228172,0.107197872228172
0.000784000000000013,-4.88634061784088,-3.80780580145815,2.74828829955127,-0.107853481638274,-0.107853481638273,-0.107853481638273,0.107853481638273
0.000785000000000013,-4.87958380969365,-3.79451703864044,2.73743763184073,-0.108506677105322,-0.108506677105321,-0.108506677105321,0.108506677105321
0.000786000000000013,-4.8726343639328,-3.78106001098029,2.72652188831121,-0.109157435295248,-0.10915743529525,-0.10915743529525,0.10915743529525
0.000787000000000013,-4.86549255491054,-3.7674352254176,2.71554131501628,-0.109805732949293,-0.109805732949294,-0.109805732949294,0.109805732949294
0.000788000000000013,-4.85815866457328,-3.75364319572429,2.70449616032779,-0.110451546884898,-0.110451546884899,-0.110451546884899,0.110451546884899
0.000789000000000013,-4.85063298245043,-3.73968444248403,2.69338667492813,-0.111094853996638,-0.11109485399664,-0.11109485399664,0.11109485399664
0.000790000000000013,-4.84291580564306,-3.72555949307178,2.68221311180241,-0.111735631257126,-0.111735631257128,-0.111735631257128,0.111735631257128
0.000791000000000013,-4.83500743881207,-3.71126888163293,2.67097572623062,-0.112373855717909,-0.112373855717914,-0.112373855717914,0.112373855717914
0.000792000000000013,-4.82690819416626,-3.69681314906228,2.65967477577958,-0.113009504510395,-0.113009504510398,-0.113009504510398,0.113009504510398
0.000793000000000013,-4.81861839144994,-3.68219284298268,2.64831052029491,-0.113642554846725,-0.113642554846726,-0.113642554846726,0.113642554846726
0.000794000000000013,-4.81013835793032,-3.66740851772344,2.63688322189284,-0.114272984020687,-0.114272984020688,-0.114272984020688,0.114272984020688
0.000795000000000013,-4.8014684283846,-3.65246073429848,2.62539314495198,-0.11490076940861,-0.114900769408613,-0.114900769408613,0.114900769408613
0.000796000000000013,-4.79260894508676,-3.63735006038415,2.61384055610496,-0.115525888470263,-0.115525888470262,-0.115525888470262,0.115525888470262
0.000797000000000013,-4.78356025779403,-3.62207707029689,2.60222572422998,-0.116148318749709,-0.116148318749714,-0.116148318749714,0.116148318749714
0.000798000000000013,-4.77432272373309,-3.60664234497054,2.59054892044236,-0.116768037876254,-0.116768037876256,-0.116768037876256,0.116768037876256
0.000799000000000013,-4.76489670758597,-3.5910464719334,2.57881041808583,-0.11738502356526,-0.117385023565257,-0.117385023565258,0.117385023565257
0.000800000000000013,-4.75528258147564,-3.57529004528506,2.56701049272393,-0.117999253619057,-0.117999253619058,-0.117999253619058,0.117999253619058
0.000801000000000013,-4.74548072495134,-3.55937366567296,2.55514942213114,-0.118610705927837,-0.118610705927839,-0.118610705927839,0.118610705927839
0.000802000000000013,-4.73549152497359,-3.54329794026865,2.5432274862841,-0.119219358470488,-0.119219358470494,-0.119219358470494,0.119219358470494
0.000803000000000013,-4.72531537589889,-3.52706348274385,2.53124496735254,-0.119825189315503,-0.119825189315504,-0.119825189315504,0.119825189315504
0.000804000000000013,-4.71495267946419,-3.51067091324621,2.51920214969037,-0.120428176621794,-0.120428176621797,-0.120428176621797,0.120428176621797
0.000805000000000013,-4.70440384477099,-3.49412085837481,2.5070993198264,-0.121028298639616,-0.121028298639617,-0.121028298639618,0.121028298639618
0.000806000000000013,-4.69366928826923,-3.47741395115544,2.49493676645527,-0.121625533711378,-0.121625533711379,-0.121625533711379,0.121625533711379
0.000807000000000013,-4.68274943374082,-3.46055083101559,2.48271478042801,-0.122219860272517,-0.122219860272523,-0.122219860272523,0.122219860272523
0.000808000000000013,-4.67164471228291,-3.44353214375918,2.47043365474278,-0.122811256852371,-0.122811256852373,-0.122811256852373,0.122811256852373
0.000809000000000013,-4.66035556229091,-3.4263585415411,2.45809368453528,-0.123399702074978,-0.123399702074981,-0.123399702074981,0.123399702074981
0.000810000000000013,-4.6488824294411,-3.40903068284139,2.44569516706928,-0.123985174659969,-0.123985174659972,-0.123985174659972,0.123985174659972
0.000811000000000013,-4.63722576667315,-3.39154923243927,2.43323840172694,-0.124567653423391,-0.124567653423388,-0.124567653423388,0.124567653423388
0.000812000000000013,-4.62538603417213,-3.37391486138686,2.42072368999909,-0.125147117278526,-0.125147117278527,-0.125147117278527,0.125147117278527
0.000813000000000013,-4.61336369935041,-3.35612824698269,2.40815133547541,-0.125723545236767,-0.125723545236773,-0.125723545236773,0.125723545236773
0.000814000000000013,-4.60115923682919,-3.33819007274488,2.39552164383457,-0.126296916408428,-0.126296916408431,-0.126296916408431,0.126296916408431
0.000815000000000013,-4.58877312841974,-3.32010102838421,2.38283492283422,-0.126867210003554,-0.126867210003553,-0.126867210003553,0.126867210003553
0.000816000000000013,-4.57620586310442,-3.30186180977681,2.37009148230094,-0.127434405332756,-0.12743440533276,-0.12743440533276,0.12743440533276
0.000817000000000013,-4.56345793701734,-3.28347311893668,2.35729163412013,-0.127998481808067,-0.127998481808066,-0.127998481808066,0.127998481808066
0.000818000000000013,-4.5505298534248,-3.26493566398793,2.34443569222577,-0.128559418943688,-0.128559418943688,-0.128559418943688,0.128559418943688
0.000819000000000013,-4.53742212270541,-3.24625015913681,2.33152397259008,-0.129117196356856,-0.12911719635686,-0.12911719635686,0.12911719635686
0.000820000000000013,-4.52413526232992,-3.22741732464346,2.31855679321322,-0.129671793768642,-0.129671793768646,-0.129671793768646,0.129671793768646
0.000821000000000013,-4.51066979684083,-3.20843788679347,2.30553447411274,-0.130223191004735,-0.130223191004736,-0.130223191004737,0.130223191004737
0.000822000000000013,-4.49702625783167,-3.18931257786912,2.29245733731312,-0.130771367996254,-0.130771367996255,-0.130771367996255,0.130771367996255
0.000823000000000014,-4.48320518392599,-3.17004213612049,2.27932570683506,-0.131316304780547,-0.13131630478055,-0.13131630478055,0.13131630478055
0.000824000000000014,-4.46920712075613,-3.1506273057362,2.26613990868486,-0.131857981501988,-0.131857981501992,-0.131857981501992,0.131857981501992
0.000825000000000014,-4.45503262094165,-3.13106883681406,2.25290027084359,-0.132396378412754,-0.132396378412758,-0.132396378412758,0.132396378412758
0.000826000000000014,-4.44068224406753,-3.11136748533136,2.23960712325623,-0.132931475873614,-0.132931475873617,-0.132931475873617,0.132931475873617
0.000827000000000014,-4.42615655666208,-3.09152401311497,2.22626079782076,-0.133463254354709,-0.13346325435471,-0.13346325435471,0.133463254354711
0.000828000000000014,-4.41145613217456,-3.07153918781127,2.21286162837712,-0.133991694436326,-0.133991694436329,-0.133991694436329,0.133991694436329
0.000829000000000014,-4.39658155095258,-3.05141378285573,2.19940995069615,-0.134516776809681,-0.134516776809684,-0.134516776809685,0.134516776809685
0.000830000000000014,-4.38153340021911,-3.03114857744236,2.18590610246839,-0.135038482277672,-0.135038482277676,-0.135038482277676,0.135038482277676
0.000831000000000014,-4.36631227404939,-3.01074435649285,2.17235042329282,-0.135556791755649,-0.135556791755654,-0.135556791755654,0.135556791755654
0.000832000000000014,-4.35091877334742,-2.99020191062558,2.1587432546656,-0.136071686272179,-0.136071686272183,-0.136071686272183,0.136071686272183
0.000833000000000014,-4.33535350582224,-2.96952203612431,2.14508493996863,-0.136583146969791,-0.136583146969793,-0.136583146969793,0.136583146969793
0.000834000000000014,-4.31961708596396,-2.94870553490667,2.13137582445805,-0.137091155105722,-0.137091155105729,-0.137091155105729,0.137091155105729
0.000835000000000014,-4.3037101350195,-2.92775321449246,2.11761625525278,-0.137595692052699,-0.137595692052704,-0.137595692052704,0.137595692052704
0.000836000000000014,-4.28763328096804,-2.90666588797171,2.10380658132282,-0.138096739299627,-0.138096739299633,-0.138096739299633,0.138096739299633
0.000837000000000014,-4.27138715849625,-2.88544437397247,2.08994715347758,-0.138594278452375,-0.138594278452378,-0.138594278452378,0.138594278452378
0.000838000000000014,-4.25497240897323,-2.86408949662847,2.07603832435414,-0.139088291234475,-0.139088291234476,-0.139088291234476,0.139088291234476
0.000839000000000014,-4.23838968042518,-2.84260208554647,2.06208044840535,-0.139578759487868,-0.139578759487871,-0.139578759487872,0.139578759487872
0.000840000000000014,-4.22163962750984,-2.82098297577346,2.04807388188798,-0.140065665173639,-0.140065665173638,-0.140065665173638,0.140065665173638
0.000841000000000014,-4.20472291149061,-2.79923300776362,2.03401898285072,-0.140548990372698,-0.140548990372699,-0.140548990372699,0.140548990372699
0.000842000000000014,-4.18764020021047,-2.77735302734501,2.01991611112206,-0.141028717286549,-0.141028717286546,-0.141028717286546,0.141028717286546
0.000843000000000014,-4.17039216806561,-2.75534388568617,2.00576562829827,-0.141504828237937,-0.141504828237944,-0.141504828237944,0.141504828237944
0.000844000000000014,-4.15297949597882,-2.73320643926238,1.9915678977311,-0.141977305671641,-0.141977305671644,-0.141977305671644,0.141977305671644
0.000845000000000014,-4.13540287137256,-2.71094154982179,1.97732328451559,-0.142446132155079,-0.142446132155077,-0.142446132155077,0.142446132155077
0.000846000000000014,-4.11766298814189,-2.68855008435128,1.96303215547769,-0.142911290379057,-0.14291129037906,-0.14291129037906,0.14291129037906
0.000847000000000014,-4.09976054662701,-2.6660329150422,1.94869487916184,-0.14337276315848,-0.143372763158481,-0.143372763158481,0.143372763158481
0.000848000000000014,-4.08169625358566,-2.64339091925578,1.93431182581854,-0.143830533432985,-0.143830533432988,-0.143830533432988,0.143830533432988
0.000849000000000014,-4.06347082216521,-2.62062497948845,1.91988336739177,-0.144284584267675,-0.144284584267676,-0.144284584267676,0.144284584267676
0.000850000000000014,-4.04508497187448,-2.59773598333687,1.9054098775064,-0.14473489885376,-0.14473489885376,-0.14473489885376,0.14473489885376
0.000851000000000014,-4.02653942855535,-2.57472482346282,1.89089173145547,-0.145181460509249,-0.145181460509252,-0.145181460509252,0.145181460509252
0.000852000000000014,-4.00783492435412,-2.55159239755785,1.87632930618751,-0.145624252679626,-0.145624252679627,-0.145624252679627,0.145624252679627
0.000853000000000014,-3.98897219769259,-2.52833960830772,1.86172298029366,-0.146063258938485,-0.146063258938487,-0.146063258938487,0.146063258938487
0.000854000000000014,-3.9699519932389,-2.50496736335668,1.84707313399484,-0.14649846298822,-0.146498462988222,-0.146498462988222,0.146498462988222
0.000855000000000014,-3.95077506187818,-2.48147657527156,1.83238014912877,-0.146929848660662,-0.146929848660662,-0.146929848660662,0.146929848660662
0.000856000000000014,-3.93144216068282,-2.45786816150555,1.817644409137,-0.147357399917722,-0.147357399917726,-0.147357399917726,0.147357399917726
0.000857000000000014,-3.91195405288266,-2.43414304436198,1.8028662990518,-0.147781100852067,-0.147781100852068,-0.147781100852068,0.147781100852068
0.000858000000000014,-3.89231150783483,-2.41030215095772,1.78804620548302,-0.148200935687708,-0.148200935687712,-0.148200935687712,0.148200935687712
0.000859000000000014,-3.87251530099338,-2.38634641318647,1.77318451660496,-0.14861688878069,-0.148616888780691,-0.148616888780691,0.148616888780691
0.000860000000000014,-3.85256621387866,-2.36227676768192,1.75828162214299,-0.149028944619671,-0.149028944619673,-0.149028944619673,0.149028944619674
0.000861000000000014,-3.83246503404646,-2.33809415578058,1.74333791336033,-0.149437087826585,-0.149437087826588,-0.149437087826588,0.149437087826588
0.000862000000000014,-3.81221255505695,-2.31379952348454,1.72835378304461,-0.149841303157239,-0.149841303157241,-0.149841303157241,0.149841303157241
0.000863000000000014,-3.79180957644331,-2.28939382142399,1.71332962549441,-0.15024157550193,-0.150241575501932,-0.150241575501932,0.150241575501932
0.000864000000000015,-3.77125690368022,-2.26487800481957,1.69826583650581,-0.150637889886065,-0.150637889886065,-0.150637889886065,0.150637889886065
0.000865000000000015,-3.750555348152,-2.24025303344454,1.68316281335873,-0.151030231470741,-0.151030231470745,-0.151030231470745,0.151030231470745
0.000866000000000015,-3.72970572712061,-2.21551987158676,1.66802095480339,-0.151418585553385,-0.151418585553384,-0.151418585553384,0.151418585553384
0.000867000000000015,-3.70870886369339,-2.19067948801049,1.65284066104657,-0.151802937568286,-0.15180293756829,-0.15180293756829,0.15180293756829
0.000868000000000015,-3.68756558679056,-2.165732855918,1.63762233373784,-0.152183273087256,-0.152183273087256,-0.152183273087256,0.152183273087256
0.000869000000000015,-3.66627673111249,-2.14068095291107,1.62236637595583,-0.152559577820142,-0.152559577820142,-0.152559577820142,0.152559577820142
0.000870000000000015,-3.64484313710674,-2.11552476095217,1.60707319219428,-0.152931837615458,-0.152931837615457,-0.152931837615457,0.152931837615457
0.000871000000000015,-3.62326565093492,-2.09026526632567,1.59174318834819,-0.153300038460922,-0.153300038460924,-0.153300038460924,0.153300038460924
0.000872000000000015,-3.60154512443921,-2.06490345959867,1.57637677169978,-0.153664166484055,-0.153664166484054,-0.153664166484054,0.153664166484054
0.000873000000000015,-3.57968241510883,-2.03944033558181,1.56097435090451,-0.154024207952703,-0.154024207952703,-0.154024207952703,0.154024207952703
0.000874000000000015,-3.5576783860461,-2.01387689328981,1.54553633597695,-0.154380149275626,-0.154380149275629,-0.154380149275629,0.154380149275629
0.000875000000000015,-3.53553390593241,-1.98821413590194,1.53006313827664,-0.154731977003046,-0.154731977003047,-0.154731977003047,0.154731977003047
0.000876000000000015,-3.51324984899392,-1.96245307072223,1.51455517049393,-0.155079677827168,-0.155079677827169,-0.155079677827169,0.155079677827169
0.000877000000000015,-3.49082709496703,-1.93659470913957,1.49901284663565,-0.155423238582744,-0.155423238582746,-0.155423238582746,0.155423238582746
0.000878000000000015,-3.46826652906369,-1.91064006658763,1.48343658201089,-0.155762646247606,-0.155762646247606,-0.155762646247606,0.155762646247606
0.000879000000000015,-3.4455690419364,-1.88459016250462,1.46782679321658,-0.156097887943178,-0.156097887943178,-0.156097887943178,0.156097887943178
0.000880000000000015,-3.4227355296431,-1.8584460202929,1.45218389812307,-0.156428950935017,-0.15642895093502,-0.15642895093502,0.15642895093502
0.000881000000000015,-3.39976689361175,-1.83220866727842,1.43650831585974,-0.156755822633332,-0.156755822633334,-0.156755822633334,0.156755822633334
0.000882000000000015,-3.37666404060478,-1.80587913466997,1.42080046680039,-0.157078490593481,-0.157078490593481,-0.157078490593481,0.157078490593481
0.000883000000000015,-3.35342788268325,-1.77945845751838,1.40506077254874,-0.157396942516486,-0.157396942516488,-0.157396942516488,0.157396942516488
0.000884000000000015,-3.33005933717091,-1.75294767467543,1.38928965592379,-0.157711166249546,-0.157711166249547,-0.157711166249547,0.157711166249547
0.000885000000000015,-3.30655932661791,-1.72634782875273,1.37348754094514,-0.158021149786518,-0.158021149786517,-0.158021149786517,0.158021149786517
0.000886000000000015,-3.28292877876443,-1.69965996608035,1.3576548528183,-0.158326881268407,-0.158326881268407,-0.158326881268407,0.158326881268407
0.000887000000000015,-3.25916862650404,-1.67288513666538,1.34179201791991,-0.158628348983865,-0.158628348983866,-0.158628348983866,0.158628348983866
0.000888000000000015,-3.23527980784686,-1.64602439415027,1.32589946378294,-0.158925541369659,-0.158925541369659,-0.158925541369659,0.158925541369659
0.000889000000000015,-3.21126326588256,-1.61907879577112,1.30997761908183,-0.159218447011142,-0.159218447011144,-0.159218447011144,0.159218447011144
0.000890000000000015,-3.18711994874308,-1.59204940231571,1.29402691361756,-0.159507054642736,-0.159507054642738,-0.159507054642738,0.159507054642738
0.000891000000000015,-3.16285080956525,-1.56493727808149,1.27804777830272,-0.159791353148375,-0.159791353148376,-0.159791353148376,0.159791353148376
0.000892000000000015,-3.13845680645313,-1.53774349083339,1.26204064514652,-0.160071331561973,-0.160071331561974,-0.160071331561974,0.160071331561974
0.000893000000000015,-3.11393890244019,-1.51046911176145,1.24600594723973,-0.160346979067874,-0.160346979067874,-0.160346979067874,0.160346979067874
0.000894000000000015,-3.0892980654513,-1.48311521543838,1.22994411873961,-0.160618285001293,-0.160618285001292,-0.160618285001292,0.160618285001292
0.000895000000000015,-3.0645352682645,-1.45568287977695,1.21385559485473,-0.160885238848756,-0.160885238848755,-0.160885238848755,0.160885238848755
0.000896000000000015,-3.03965148847265,-1.42817318598728,1.19774081182988,-0.161147830248536,-0.161147830248537,-0.161147830248537,0.161147830248537
0.000897000000000015,-3.01464770844474,-1.40058721853391,1.18160020693077,-0.161406048991082,-0.161406048991083,-0.161406048991083,0.161406048991083
0.000898000000000015,-2.98952491528721,-1.37292606509285,1.16543421842882,-0.161659885019436,-0.161659885019436,-0.161659885019436,0.161659885019436
0.000899000000000015,-2.96428410080491,-1.34519081650846,1.14924328558586,-0.161909328429646,-0.161909328429645,-0.161909328429645,0.161909328429645
0.000900000000000015,-2.93892626146198,-1.31738256675014,1.13302784863874,-0.162154369471186,-0.162154369471184,-0.162154369471184,0.162154369471184
0.000901000000000015,-2.91345239834249,-1.289502412869,1.11678834878401,-0.162394998547346,-0.162394998547349,-0.162394998547349,0.162394998547349
0.000902000000000015,-2.88786351711094,-1.26155145495433,1.10052522816244,-0.16263120621566,-0.162631206215661,-0.162631206215661,0.162631206215661
0.000903000000000015,-2.86216062797256,-1.23353079609001,1.08423892984361,-0.162862983188254,-0.162862983188254,-0.162862983188254,0.162862983188254
0.000904000000000015,-2.83634474563338,-1.20544154231072,1.06792989781039,-0.163090320332266,-0.163090320332266,-0.163090320332266,0.163090320332266
0.000905000000000015,-2.81041688926025,-1.17728480255808,1.05159857694337,-0.163313208670215,-0.163313208670217,-0.163313208670217,0.163313208670217
0.000906000000000016,-2.78437808244054,-1.14906168863673,1.03524541300533,-0.163531639380379,-0.163531639380381,-0.163531639380381,0.163531639380381
0.000907000000000016,-2.75822935314174,-1.12077331517014,1.01887085262561,-0.163745603797159,-0.16374560379716,-0.16374560379716,0.16374560379716
0.000908000000000016,-2.73197173367094,-1.09242079955649,1.00247534328447,-0.163955093411443,-0.163955093411444,-0.163955093411444,0.163955093411444
0.000909000000000016,-2.70560626063397,-1.0640052619243,0.986059333297372,-0.164160099870966,-0.164160099870967,-0.164160099870967,0.164160099870967
0.000910000000000016,-2.67913397489457,-1.03552782508802,0.969623271799307,-0.164360614980655,-0.164360614980655,-0.164360614980655,0.164360614980655
0.000911000000000016,-2.65255592153325,-1.00698961450347,0.953167608729009,-0.164556630702977,-0.164556630702979,-0.164556630702979,0.164556630702979
0.000912000000000016,-2.62587314980606,-0.978391758223237,0.936692794813181,-0.164748139158282,-0.164748139158282,-0.164748139158282,0.164748139158282
0.000913000000000016,-2.59908671310313,-0.949735386851901,0.920199281550668,-0.164935132625124,-0.164935132625123,-0.164935132625123,0.164935132625123
0.000914000000000016,-2.57219766890711,-0.921021633501186,0.903687521196609,-0.165117603540592,-0.165117603540592,-0.165117603540592,0.165117603540592
0.000915000000000016,-2.54520707875143,-0.892251633745017,0.887157966746545,-0.16529554450064,-0.165295544500641,-0.165295544500641,0.165295544500641
0.000916000000000016,-2.51811600817838,-0.863426525574467,0.870611071920506,-0.16546894826039,-0.165468948260391,-0.165468948260391,0.165468948260391
0.000917000000000016,-2.49092552669702,-0.834547449352615,0.854047291147062,-0.165637807734442,-0.165637807734441,-0.165637807734441,0.165637807734441
0.000918000000000016,-2.46363670774103,-0.8056155477693,0.837467079547345,-0.165802115997172,-0.165802115997173,-0.165802115997173,0.165802115997173
0.000919000000000016,-2.43625062862623,-0.776631965795787,0.82087089291904,-0.165961866283042,-0.165961866283044,-0.165961866283044,0.165961866283044
0.000920000000000016,-2.40876837050814,-0.74759785063934,0.804259187720352,-0.16611705198688,-0.16611705198688,-0.16611705198688,0.16611705198688
0.000921000000000016,-2.38119101833926,-0.718514351697705,0.787632421053937,-0.166267666664156,-0.166267666664155,-0.166267666664155,0.166267666664155
0.000922000000000016,-2.35351966082622,-0.689382620513506,0.77099105065081,-0.166413704031271,-0.166413704031272,-0.166413704031272,0.166413704031272
0.000923000000000016,-2.32575539038685,-0.66020381072855,0.754335534854227,-0.16655515796583,-0.16655515796583,-0.16655515796583,0.16655515796583
0.000924000000000016,-2.29789930310699,-0.630979078038054,0.737666332603537,-0.166692022506894,-0.166692022506894,-0.166692022506894,0.166692022506894
0.000925000000000016,-2.26995249869729,-0.601709580144783,0.720983903418012,-0.16682429185525,-0.16682429185525,-0.16682429185525,0.16682429185525
0.000926000000000016,-2.24191608044971,-0.572396476713115,0.704288707380647,-0.166951960373659,-0.16695196037366,-0.16695196037366,0.16695196037366
0.000927000000000016,-2.21379115519406,-0.543040929323014,0.687581205121936,-0.167075022587103,-0.167075022587104,-0.167075022587104,0.167075022587104
0.000928000000000016,-2.18557883325421,-0.513644101423941,0.670861857803634,-0.167193473183027,-0.167193473183027,-0.167193473183027,0.167193473183027
0.000929000000000016,-2.15728022840434,-0.484207158288678,0.654131127102477,-0.167307307011566,-0.167307307011566,-0.167307307011566,0.167307307011566
0.000930000000000016,-2.12889645782491,-0.454731266967084,0.637389475193899,-0.167416519085782,-0.167416519085782,-0.167416519085782,0.167416519085782
0.000931000000000016,-2.10042864205857,-0.425217596239774,0.620637364735711,-0.167521104581879,-0.16752110458188,-0.16752110458188,0.16752110458188
0.000932000000000016,-2.07187790496596,-0.395667316571738,0.603875258851769,-0.167621058839422,-0.167621058839422,-0.167621058839422,0.167621058839422
0.000933000000000016,-2.04324537368128,-0.366081600065879,0.587103621115615,-0.16771637736154,-0.16771637736154,-0.16771637736154,0.16771637736154
0.000934000000000016,-2.01453217856785,-0.336461620416494,0.570322915534101,-0.167807055815136,-0.167807055815135,-0.167807055815135,0.167807055815135
0.000935000000000016,-1.98573945317344,-0.306808552862688,0.553533606530994,-0.167893090031074,-0.167893090031075,-0.167893090031075,0.167893090031075
0.000936000000000016,-1.95686833418554,-0.277123574141723,0.536736158930555,-0.167974476004381,-0.167974476004382,-0.167974476004382,0.167974476004382
0.000937000000000016,-1.92791996138651,-0.247407862442308,0.519931037941114,-0.16805120989442,-0.16805120989442,-0.16805120989442,0.16805120989442
0.000938000000000016,-1.89889547760853,-0.217662597357833,0.503118709138607,-0.168123288025069,-0.16812328802507,-0.16812328802507,0.16812328802507
0.000939000000000016,-1.86979602868853,-0.187888959839538,0.486299638450117,-0.168190706884899,-0.168190706884899,-0.168190706884899,0.168190706884899
0.000940000000000016,-1.84062276342291,-0.158088132149636,0.469474292137384,-0.168253463127327,-0.168253463127328,-0.168253463127328,0.168253463127328
0.000941000000000016,-1.81137683352225,-0.128261297814378,0.452643136780305,-0.168311553570787,-0.168311553570787,-0.168311553570787,0.168311553570787
0.000942000000000016,-1.78205939356577,-0.0984096415770643,0.435806639260418,-0.16836497519887,-0.168364975198871,-0.168364975198871,0.168364975198871
0.000943000000000016,-1.75267160095581,-0.0685343493510088,0.41896526674437,-0.16841372516048,-0.16841372516048,-0.16841372516048,0.16841372516048
0.000944000000000016,-1.7232146158721,-0.0386366081724576,0.402119486667374,-0.168457800769964,-0.168457800769964,-0.168457800769964,0.168457800769964
0.000945000000000016,-1.69368960122597,-0.00871760615345726,0.385269766716649,-0.168497199507251,-0.168497199507251,-0.168497199507251,0.168497199507251
0.000946000000000016,-1.66409772261444,0.0212214675653179,0.368416574814851,-0.168531919017976,-0.168531919017976,-0.168531919017976,0.168531919017976
0.000947000000000017,-1.63444014827422,0.0511794228617824,0.351560379103491,-0.1685619571136,-0.1685619571136,-0.1685619571136,0.1685619571136
0.000948000000000017,-1.60471804903556,0.0811550686796955,0.334701647926339,-0.168587311771525,-0.168587311771525,-0.168587311771525,0.168587311771525
0.000949000000000017,-1.57493259827603,0.111147213075958,0.317840849812819,-0.168607981135198,-0.168607981135199,-0.168607981135199,0.168607981135199
0.000950000000000017,-1.54508497187424,0.14115466326794,0.300978453461397,-0.168623963514218,-0.168623963514218,-0.168623963514218,0.168623963514218
0.000951000000000017,-1.51517634816337,0.171176225680851,0.284114927722955,-0.168635257384422,-0.168635257384422,-0.168635257384422,0.168635257384422
0.000952000000000017,-1.48520790788468,0.201210705995138,0.267250741584157,-0.168641861387981,-0.168641861387981,-0.168641861387981,0.168641861387981
0.000953000000000017,-1.45518083414086,0.231256909193911,0.250386364150809,-0.168643774333477,-0.168643774333477,-0.168643774333477,0.168643774333477
0.000954000000000017,-1.42509631234938,0.261313639610413,0.233522264631211,-0.168640995195979,-0.168640995195979,-0.168640995195979,0.168640995195979
